iter	Logloss
404	0.0009821118152
405	0.0009821118152
406	0.0009821118152
407	0.0009821118152
408	0.0009820941454
409	0.0009821169513
410	0.0009785219012
411	0.0009715320366
412	0.0009715320366
413	0.0009715320366
414	0.0009715413278
415	0.0009715350026
416	0.0009715350026
417	0.0009715275089
418	0.0009715286287
419	0.0009659456052
420	0.0009595289451
421	0.0009595097036
422	0.0009595187868
423	0.0009477179459
424	0.0009477125944
425	0.0009477125944
426	0.0009477125944
427	0.0009477125944
428	0.0009477111788
429	0.0009477111788
430	0.0009477083692
431	0.0009477064106
432	0.0009477064106
433	0.0009477064106
434	0.0009477064106
435	0.0009477067439
436	0.0009477013961
437	0.0009477038865
438	0.0009476976774
439	0.0009476976774
440	0.0009476976774
441	0.0009426858171
442	0.0009426869997
443	0.0009426838314
444	0.0009426809732
445	0.0009426851975
446	0.0009426851975
447	0.0009426790258
448	0.0009426790258
449	0.0009426829384
450	0.0009426829384
451	0.0009426781898
452	0.0009426781898
453	0.0009426781898
454	0.0009426754943
455	0.0009426684276
456	0.0009426671206
457	0.0009426671206
458	0.0009426735311
459	0.0009426707037
460	0.0009426708647
461	0.0009426708647
462	0.0009426636095
463	0.0009426655382
464	0.0009426655382
465	0.0009426655382
466	0.0009426688038
467	0.0009426571532
468	0.0009426460345
469	0.0009426460345
470	0.0009426520376
471	0.0009426576963
472	0.0009426576963
473	0.0009426531387
474	0.0009426480118
475	0.0009426480118
476	0.0009426575727
477	0.0009426505434
478	0.0009426428326
479	0.0009426417624
480	0.0009426431817
481	0.0009426337153
482	0.0009426424148
483	0.0009426368086
484	0.0009426310938
485	0.0009426310938
486	0.0009426327716
487	0.0009426327716
488	0.0009426328764
489	0.0009426323559
490	0.0009426380445
491	0.0009426380445
492	0.0009426380445
493	0.0009426264052
494	0.0009426264052
495	0.0009426264052
496	0.0009426320039
497	0.0009426323072
498	0.0009426274163
499	0.0009426276522
500	0.0009426212371
501	0.0009426212371
502	0.000942625042
503	0.0009426218334
504	0.0009426218334
505	0.0009426137714
506	0.0009426137714
507	0.0009426137714
508	0.0009426137714
509	0.0009425996952
510	0.0009426021864
511	0.0009426021864
512	0.000942598476
513	0.0009425883301
514	0.0009426082653
515	0.0009426005919
516	0.0009425843875
517	0.0009425927762
518	0.0009425927762
519	0.00094259369
520	0.0009425919186
521	0.0009425919823
522	0.0009425884545
523	0.0009425809084
524	0.0009425809084
525	0.0009425809084
526	0.0009425809084
527	0.0009425809084
528	0.0009425684789
529	0.000942576437
530	0.000942576437
531	0.000942576437
532	0.0009425655317
533	0.0009425655317
534	0.0009425655317
535	0.000942568449
536	0.0009425461899
537	0.0009425461899
538	0.0009425513587
539	0.0009425513587
540	0.0009425488392
541	0.0009425488392
542	0.0009425427462
543	0.0009425427462
544	0.0009425427462
545	0.0009425362038
546	0.0009425416265
547	0.0009425416265
548	0.0009425416265
549	0.0009425416265
550	0.0009425416265
551	0.0009425416265
552	0.0009425373123
553	0.0009425374658
554	0.0009425374658
555	0.0009425356599
556	0.0009425356599
557	0.0009425356599
558	0.0009425352629
559	0.0009425352629
560	0.0009425352629
561	0.0009425316903
562	0.0009425316903
563	0.0009425316903
564	0.0009425316903
565	0.0009425256646
566	0.0009425256646
567	0.0009425269269
568	0.0009425269269
569	0.0009425269269
570	0.0009425269269
571	0.0009425215978
572	0.0009425210735
573	0.0009425210735
574	0.0009425210735
575	0.0009425210735
576	0.0009425210735
577	0.0009425210735
578	0.0009425210735
579	0.000942526016
580	0.000942526016
581	0.000942526016
582	0.000942526016
583	0.000942526016
584	0.000942526016
585	0.0009425075168
586	0.0009425075168
587	0.0009425075168
588	0.0009425087976
589	0.0009425015278
590	0.0009425159346
591	0.0009425159346
592	0.0009425159346
593	0.0009425159346
594	0.0009425122633
595	0.0009425122633
596	0.0009425040153
597	0.0009425040153
598	0.0009373720099
599	0.0009373646033
600	0.0009373643279
601	0.0009373622532
602	0.0009373622532
603	0.0009373676534
604	0.0009373676534
605	0.0009373557482
606	0.0009373558343
607	0.0009373604547
608	0.0009373604547
609	0.0009373604547
610	0.0009373604547
611	0.0009373494886
612	0.0009373494886
613	0.0009373524284
614	0.0009373524284
615	0.0009373524284
616	0.0009373503575
617	0.0009373502339
618	0.0009373451079
619	0.0009373397198
620	0.0009373411691
621	0.0009373384428
622	0.0009373360722
623	0.0009373360722
624	0.0009373360722
625	0.0009373338327
626	0.0009373325087
627	0.0009373272321
628	0.0009373272321
629	0.0009373177124
630	0.0009373235021
631	0.0009373254524
632	0.0009373106561
633	0.0009373233964
634	0.0009373298115
635	0.0009373189024
636	0.0009373189024
637	0.0009373189024
638	0.0009373123496
639	0.0009373189932
640	0.0009373137802
641	0.0009373147239
642	0.0009373125931
643	0.0009373044956
644	0.0009372988287
645	0.0009372988287
646	0.0009372988287
647	0.0009193796877
648	0.0009193796877
649	0.0009193805715
650	0.0009144229306
651	0.0009144141787
652	0.0009144141787
653	0.0009144141787
654	0.0009144094376
655	0.0009144094376
656	0.0009144077719
657	0.0009144077719
658	0.0009144077719
659	0.0009144077719
660	0.0009144077719
661	0.0009144077719
662	0.0009144017733
663	0.0009144017733
664	0.0009144017733
665	0.0009144017733
666	0.0009144017733
667	0.0009144017733
668	0.000914397946
669	0.000914397946
670	0.000914397946
671	0.0009144026047
672	0.0009143970098
673	0.0009143970098
674	0.0009143970098
675	0.0009143889065
676	0.0009143883298
677	0.0009143883298
678	0.0009143883298
679	0.0009143883298
680	0.0009143883298
681	0.0009143796536
682	0.0009143783645
683	0.0009143876698
684	0.0009143876698
685	0.0009143721404
686	0.0009143638978
687	0.0009143533932
688	0.000914353925
689	0.000914353925
690	0.000914353925
691	0.000914345394
692	0.0009143388628
693	0.0009143285708
694	0.0009143290277
695	0.0009143381691
696	0.000914337287
697	0.0009143308756
698	0.0009143054399
699	0.0009143077206
700	0.0009143077206
701	0.0009143045786
702	0.0009142954838
703	0.0009142954838
704	0.0009106149987
705	0.0009105996677
706	0.000910608723
707	0.0009106046634
708	0.0009106138115
709	0.0009105960163
710	0.0009105965032
711	0.0009105965032
712	0.0009105980985
713	0.0009105936861
714	0.0009105971315
715	0.0009105878552
716	0.0009105959031
717	0.000905810713
718	0.0009058147875
719	0.0009058147875
720	0.0009058147875
721	0.0009058147875
722	0.0009058100351
723	0.0009058100351
724	0.0009058100351
725	0.000905805706
726	0.0009058041489
727	0.0009058041489
728	0.0009058039093
729	0.0009058039093
730	0.000905799303
731	0.0009057946967
732	0.0009057946967
733	0.0009057997074
734	0.0009057997074
735	0.0009057997074
736	0.0009057959363
737	0.0009057959363
738	0.0009057959363
739	0.0009057959363
740	0.0009057959363
741	0.0009057959363
742	0.0009057959363
743	0.0009057959363
744	0.0009058022128
745	0.0009057956076
746	0.0009057989181
747	0.0009057989181
748	0.0009057983901
749	0.0009057948473
750	0.0009057901137
751	0.0009057925217
752	0.0009057925217
753	0.0009057925217
754	0.0009057925217
755	0.000905791548
756	0.000905791548
757	0.0009057936077
758	0.0009057936077
759	0.0009057879978
760	0.0009057908627
761	0.0009057908627
762	0.0009057908627
763	0.0009057908627
764	0.0009057908627
765	0.0009057784669
766	0.0009057784669
767	0.0009057847172
768	0.0009057788302
769	0.0009057788302
770	0.0009057788302
771	0.000905792312
772	0.000905792312
773	0.0009057804555
774	0.000905788949
775	0.0009057742651
776	0.0009057742651
777	0.0009057948848
778	0.0009057948848
779	0.0009057785456
780	0.0009057869118
781	0.0009057869118
782	0.0009057869118
783	0.0009057793357
784	0.0009057811895
785	0.0009057662134
786	0.0009057845225
787	0.0009057845225
788	0.0009057845225
789	0.0009057728607
790	0.0009057757106
791	0.0009057591484
792	0.0009057880632
793	0.0009057880632
794	0.000905760182
795	0.000905760182
796	0.000905765013
797	0.000905765013
798	0.000905765013
799	0.000905765013
800	0.0009057605453
801	0.0009057532164
802	0.000905763002
803	0.0009057652714
804	0.0009057652714
805	0.0009057652714
806	0.0009057589404
807	0.0009057589404
808	0.0009057589404
809	0.0009057589404
810	0.0009057589404
811	0.0009057615731
812	0.0009057615731
813	0.0009057450017
814	0.0009057550457
815	0.0009057535701
816	0.0009057535701
817	0.0009057535701
818	0.0009057535701
819	0.0009057434213
820	0.0009057503869
821	0.0009057503869
822	0.0009057367141
823	0.0009057367141
824	0.0009057367141
825	0.0009057547236
826	0.0009057484283
827	0.0009057484283
828	0.0009057484283
829	0.0009057484283
830	0.0009057474134
831	0.0009057474134
832	0.0009057504094
833	0.0009057453679
834	0.0009057504647
835	0.0009057434937
836	0.0009057434937
837	0.0009057368876
838	0.0009057368876
839	0.0009057368876
840	0.0009057368876
841	0.0009057454186
842	0.0009057454186
843	0.0009057371872
844	0.0009057371872
845	0.0009057371872
846	0.0009057371872
847	0.0009057371872
848	0.0009057485352
849	0.0009057485352
850	0.0009057485352
851	0.0009057485352
852	0.0009057485352
853	0.0009057485352
854	0.0009057485352
855	0.0009057485352
856	0.0009057485352
857	0.0009057485352
858	0.0009057485352
859	0.0009057485352
860	0.0009057485352
861	0.0009057485352
862	0.0009057485352
863	0.0009057485352
864	0.0009057485352
865	0.0009057485352
866	0.0009057485352
867	0.0009057485352
868	0.0009057485352
869	0.0009057485352
870	0.0009057485352
871	0.0009057417448
872	0.0009057276375
873	0.0009057276375
874	0.0009057284352
875	0.0009057284352
876	0.0009057332362
877	0.0009057332362
878	0.0009057289146
879	0.0009057289146
880	0.0009057304837
881	0.0009057304837
882	0.0009057332175
883	0.0009057326071
884	0.0009057326071
885	0.0009057326071
886	0.0009057326071
887	0.0009057326071
888	0.0009057214546
889	0.0009057273791
890	0.0009057273791
891	0.0009057385466
892	0.0009057214134
893	0.0009057214134
894	0.0009057214134
895	0.0009057206045
896	0.0009057206045
897	0.0009057219677
898	0.0009057219677
899	0.0009057219227
900	0.0009057275506
901	0.0009057275506
902	0.0009057275506
903	0.0009057233749
904	0.0009057223451
905	0.0009057223451
906	0.0009057223451
907	0.0009057108705
908	0.0009057108705
909	0.0009057108705
910	0.0009057254393
911	0.0009057254393
912	0.0009057221137
913	0.0009057106018
914	0.000905712096
915	0.000905712096
916	0.0009057069317
917	0.0009057013929
918	0.0009057013929
919	0.0009057013929
920	0.0009057013929
921	0.0009057013929
922	0.0009057013929
923	0.0009057083548
924	0.0009057083548
925	0.0009057083548
926	0.0009057083548
927	0.0009057083548
928	0.0009057083548
929	0.0009057083548
930	0.0009057083548
931	0.0009057083548
932	0.0009057083548
933	0.0009057083548
934	0.0009057089315
935	0.0009057089315
936	0.0009057103246
937	0.0009057103246
938	0.0009057096888
939	0.0009057083407
940	0.0009057083407
941	0.000905697308
942	0.000905697308
943	0.000905697308
944	0.000905697308
945	0.000905697308
946	0.000905697308
947	0.000905697308
948	0.000905697308
949	0.000905697308
950	0.0009057029621
951	0.0009057029621
952	0.0009057029621
953	0.0009057029621
954	0.0009057029621
955	0.0009057029621
956	0.0009057029621
957	0.0009057029621
958	0.0009057074822
959	0.0009056950236
960	0.0009057001579
961	0.0009056957464
962	0.0009056957464
963	0.00090569772
964	0.00090569772
965	0.00090569772
966	0.0009056967837
967	0.0009056967837
968	0.0009056930754
969	0.0009056966443
970	0.0009056966443
971	0.0009056966443
972	0.0009056966443
973	0.0009056814773
974	0.0009056814773
975	0.0009056814773
976	0.0009056814773
977	0.0009056814773
978	0.0009056814773
979	0.0009056814773
980	0.000905681466
981	0.000905681466
982	0.000905681466
983	0.0009056861697
984	0.0009056861697
985	0.0009056786985
986	0.0009056830473
987	0.0009056794896
988	0.0009056794896
989	0.0009056794896
990	0.0009056794896
991	0.0009056801636
992	0.0009056801636
993	0.0009056801636
994	0.0009056809518
995	0.0009056809518
996	0.0009056635481
997	0.0009056684549
998	0.0009056684549
999	0.0009056684549
